title,rate
sam pis po korwon,-1
nie miejsce mafia pis,-1
kotala klamliwy bedzel pis gnoic mozna mowic_prawda przeklinac ?,-1
pis chyba zamierzac prowadzic_kampania duch po papiez ozywic ostatnio lech smolenski opowiadac tvpis gaz,-1
madrze gadac zblizac nieuchronny rozliczyc dzialanie pis mafia,-1
profesor_matczak najnowszym_felieton mylic_plynnosc kontra_stabilnosc opisywac_spor polityczny polska zwolennicy_opozycja podobnie wyborca pis chciec stabilnosc stabilnosc panstwo_demokratyczny tekst wygladac pisac teza niestety,-1
mozna pis lubiec primaaprilis dobry,1
to prosty straszny !_! ! po szczowac tusk szczowac konfa pis szczowac ? prosic obiektywnie przejrzec wpis wspolwyznawca moze otworzyc_oko wasza zolc frustracja tuskofobiaa pokazac_jaki naprawde organizacja czas skonczyc hamletyzowan iak ealej,-1
wyborca pis wedlug sienkiewicz niepracuc wielodzietny niewyksztalcony patologia kwalifikacja nalog,-1
to_zart dopiero polityka pis wysmienity a chcecie koryt a zniszczycie polska wy totals obojetny,-1
i rodzic_mniej dziecko sukces pis wymierac dobrze mniej idiota,-1
to pis zamykac,-1
dziecko_rodzic malo wojna brawo zapasc_demograficzny wynik faszystowski rzad pis chwdpis,-1
pis obnazyc,-1
moze gangster zlodziej byle po byleby udac opinia publiczny sprzedac historia atakowac pis,-1
no_chuj czesc_czyli wiedziec wiedziec kurwa kraj_zjebac rzygac_chciec jebane_kurwa jebany pis,-1
i hitler kaczynski majaten przekaz ciemny_lud kupic widziec podobienstwo zeby blisko wiedziec dojsciu hitler wladza trzebaby poczytac wyborca pis chyba krucho,-1
swoja narracja przypudrowywac oszolomstwo a zachlysnel wzrosta 9 10 przeciez miec tyle czas_pandemia potem zaczec nurkowac prog to powtorzyc wiecej korwin_braun mem cena,-1
tak_dzialac senat grodzki_! uchwala swiety_jan pawle_ii wciaz czekac pis protestowac,-1
tak pis robi ochroniarzy z polskiej policji,-1
miec_40 rok czuc przegrac zycie brakuje sila zaczac_nowy za_tusk pracowac 5_zloty / h umowa ubezpieczenie ! opozycja oskarzac rzad pis chciec_podniesc nizy wynagrodzenie wrzask caly_polska !,-1
taki holota pis polska rzadzic zbieranina prostacki klamca uwazac polak idiotow i czesto mowic_otwarcie polak jezdza mowic dtusku zamiast mowic jar ka pasja niszczyc_polska,-1
ten tworca onr tatus ultras spierdalac adwokat sprawa przecie pis won ksztaltowac standard opozycja kurwa swoj czas oslona jasny gora spiskowac,-1
pis zabrac_polakom zdrowotne 9 ?,-1
pis artykul gwalcic,-1
pamietac kara wczesny rzad ? od rzadzic pis wysyp kara to to nooo qrwa niby wstac_byc kolano ue ciorac krew,-1
prawda sztafetach ochronny partia pis,-1
do wadowice zjechac milicja niz 1999 rok kiedy jan_pawel 2 odwiedzic rodzinny miasto sekretarz kcpis jaroslaw_kaczynski potrzebowac dwukrotnie duzy ochrona oczywiscie zaplacic ty i ty ty potem_dziw drozyzna panowac bo pis chowac,-1
pamietajcie pis szmaciarz_klamac klamac i klamac,-1
maggie python wieloletniy dziennikarka_tvp do_czas dobry_zmiana juz musiec obiektywny precz pis ! glosuje po,-1
to pewny oczywisty zasada srodowisko skupiic_wokol podlych skorumpowany przypadek oprzec przodek miec krew_reka akt zbrodniczy sumiec stosunek pewien nacja ! ten zaszlosc ukrywanym pewien fundament wspolnota pis !,-1
polityk potrzebowac ali agcy potrzebny pedofil zboczencom kk prezydent wloch 2000 ulaskawic ali agce prosba j_p ii a jedraszewski wyciagnol akta archiwum przekazac tvn teraz archiwum zamknac i pis kto bronic !,-1
kto_obchodzic zdanie cwiercinteligent kibol ? pis wmawiac debilom elita wiekszym_problem panstwo bandzior kibol gejuszka,-1
patriotyczny_lawka 100_000 zloty_znikac polski_miasto czyzby pis schowac_wybory kaczyn,-1
sukcesy pis,1
kiedy_wreszcie zaczniec krytykowac pis ? pisowski_troll ktory udawac kon usmial,-1
jebac pis komuchow wypierdalac pzpr_bis,-1
gdyby powiedziec pis zalatwic wegiel zima ? nie zalatwic rosja sprowadzac elektrownia mozambiku czlowiek,-1
przegracie a pis wygra jak_zawsze !_! !_! !_! !,1
sakiewicz otyly pisiorz brak_slow swinstwo nazwac ten banda przegrac_wybory rozliczic partia pis rozwiazac,-1
szanowac wpis neutralnosc polityczny co spelniony obietnica stosunek zlozyc spelniony przypadek pis po malo rowno_po malo_obiecac zrobic pis obiecac_zrobic tyle,-1
bo gazowiec geniusz pis potrafic tyle zbudowac blad nie zbudowac zmarnowac ty,-1
jezeli rzetelny reportaz_tvn24 karol_wojtyle oburzac polak niz tysiac afera pis smierc_mikolaj filik,-1
tylko_idioci glosowac pis,-1
panstwo pis,-1
nie_rozumiec czegos tak panicznie boisz gwalt ruchac po_/ pis dupek bolec ? widocznie swiadomie pozwalac gwalt podziwiac,-1
zwykly_socjotechnik po problem_pedofila pieklo_stworzyc dziecko_porabana miec,-1
patriotyczny_lawka 100_000 zloty_znikac polski_miasto czyzby pis schowac_wybory kaczynski_macierewicz ? zobaczyc_filmik uzytkownik phil_konieczny !_tiktok,-1
a koalicjant kosiniak_kamysz wiedziec ?,-1
chlopczyk wziac nauka potem uczciwy_praca nie babraj polityka pis przekry,-1
wyborco pis chciec powstrzymac rozkradac mienie_publiczny zdemoralizowac kadra obecny_rzad prze,-1
ale inaczej rzad dac d tranzyt_zboze dostaniecie rekompensata strata jesien potulnie pojdziecie glosowac pis,-1
wyjebali musiec zrobic miejsce inn apozatym towarzysz bruksela przyjechac_polska zamieszac namysl pis osunie odwladzy at kiszek byc polityczny nekrofil wysoko walka niepodskocz,-1
ja mowic po inaczej popierac on na twitter starac punktowac lektorat pis hipokryzja idol chciec_by byc polityk pis przestac robic_siebie idiota twitter wpis on klamczuch poziom 3 klasa podstawowka,-1
typowy dzialanie pedofilski organizacja zlodziej zlapac kradziez krzyczec_lapac zlodziej ! bi,-1
zrobic jpii narzedzie_walka polityczny wysoki_poziom cynizm pis,-1
malo z 5 10_miliard a plus lotos warta 20_miliard i pole naftowy plus kapital etc etc kurde z 50_miliard kolesia pis,-1
atak pedofilia atak pis,-1
ja_wiedziec koniec skads pis trzydziesci_procent a niektory czlowiek tepic internet ciezko lapac ironia odrozniac troll,-1
skok_fundusz rezerwa_demograficzny tak pis pozyskac_pieniadz zeby_przekupic wyborca zobaczyc_filmik uzytkownik marcin sypniewski !_tiktok,-1
inaczej pamietac komisja tusk zmiazdzyc idiotyczny zarzut suski katarzyna wielka zadnych zarzut komisja cyrk pieniadz nieudacznicy pis wyjsc idiot,-1
no ale daleko chciec glosowac pis,-1
jakbyscie lgarz parszywi polityka uczestniczyc samo dlugo pis uwierzyc powiedziec_wiecej pchaliscie strona uzaleznienie kacap laska niemcy jestescie_taki sam nieudacznik tyle okazja zdrajcami honor,-1
najprawdopodobniej zostac_dom znudzic glosowanie maly_zlo drugi_opcja taki pis po miec_by szansa_wygrac ale wzglad zakup_wojsko elektrownia_jadrowy chocby cpk bo zwyczajnie bac sie wszystko wycofac,-1
godny nastepca kaczynski prezes pis,1
to ochlapy zlodziej mafijny pis milion nakradli sam szudlo nagroda nieudacznictwo lamac_prawo przyznac,-1
no_patrzyc jaki tragedia i tragiczny sytuacja owsiak zebrac pis 458 kasa 2015_53 milion 2023,-1
suski twierdzic polska pis zgadzac slowy gdy opozycja dojsc_wladza pis polska przepadnie no zupelnie jednak celaplus okreslony pojemnosc wymiar,-1
czyli wiedziec bandyta handlarz_narkotyk zlodziej samochod porywacz zbieracz haraczy alfonsi klikaczy ankietka wp_pl glosowac pis !,-1
pis zniszczyc demografia narod wykonywac zalecenie swoj zagraniczny kurator srodki prowadzic cel rozny covidoza inflacja etc partia pis zostac_zdelegalizowac czlonek aresztowac udzial zorganizowac_grupa przestepczy,-1
i 4_rok walenie pis milion sorosowy chyba zaczac zarabiac pis wygrac czwarty rzad zarobic_pieniadz frajer nie darmo lis,-1
za temat_papiez tvn_niemiecki pismak_wziac chcialy_obarczyc wina_pedofilia jp2_oczernic stek_bzdur pomowienie obudzic narod narod_pamietac dokonac papiez teraz obwiniac pis promowac nie ! pis bawic szkalowac kk,-1
te pizda jedyny plus konfederacja taki wladza i zaleta konczyc byc ruchac mocno pis kaczynski predzej zgwalcia szura dojsc_wladza,-1
oprocz_500 plus_zasluga rzad pis 7_rok zaden polski_rodzina odebrac_dziecko powod_bieda ro,-1
kiedy tusk dal prezent putin 1 miliard_zloty chory onkologicznie byc tak czy siak obecny_rzad myslec polak wyprzedawac polska robic poprzedni_rzad ja_cieszyc ze rzadzic pis ze m innymi mur granica_bialorusia przekop_mierzei,-1
pis mistrzowie wykorzystywac niewiedza_czlowiek,-1
sluzba wyklecy pis u wkleci,-1
za zgon nadmiarowy pani pis opuscic wiezienie,-1
to orlen zysk finansowac pis niski_cena paliwo ue no prawie generowac jeden duzy zysk budzet tusk sprzedac ruski przynosic strata przypomniec dorabiac wyciagac_kasa orlen peowni ?,-1
posel_obywatel ? pis pycha szmal,-1
ty_debil skasowac sondaz stracisz praca pis tv_republika,-1
jezeli_uwazac pis k adekwatny ugrupowanie rezim lukaszenko ostry popierdol,-1
i kobieta zabrac 7_rok skladka_emerytalny jak bombelka pokonczyc 18_rok kobieta zorientywac sie plecy rok praca uzbieranymi skladka_emerytalny brawo pis,-1
mefisto wezze objasnij tys madry pis wylewac mentzena taczek_gnoj ? ten_chlopiec szybowac sondazach pisowcom gnoj_skonczyc ? coz niefart,-1
spokojnie pani tomka jeszcze stracony przyjdzie mroz czlowiek zmienic_zdanie jeszcze covid powiedziec ostatni slowo jak czlowiek zaczac_masowo umierac pogon pis oby trzymajmy kciuk,-1
pis kradniec krasc byc,1
gdyby istniec tzw ciemny_lud pis byc_by wladza nikt kaczynski chciec polityka wiedziec jacy byc dlatego musiec oprzec sie kosciol ciemny czlowiek bo lykac kazdy ciemnota w_suma biedny czlowiek ale cierpic glupota,-1
wydawac_sie pewny moc pora robic pis platforma zrobic katooszolom konfy okolo,-1
kojarzycie_historia maly_wioska ujawnic_skandal pedofilski_rodzic wolec_oskarzyc gwalcic d,-1
warto_przypomniec pokazac wzrosnac_zadluzenie polska 7lat dzieki program_socjalny pis pierwszy program_500 plus myc byc 5 5 inflacje rzad walczyc inflacja obecnie walczyc,-1
dzieki_troska nieprawdopodobny_wrecz obnizac_podatek tudziez_program pomocowy absolutnie przymuszyc likwidowac wrzesien dzialalnosc gospodarczy slava pis wraz reszta okragly magdalenkowy,-1
wyj c oskarka uw ! na_pohybel pis mend wspierajacym !,-1
pis swoj przydupas kazdy wybory dostawac mniej glos w_ostatni 1 milion mniej system d hondta premiowac duzy ugrupowanie,-1
oraz_klamstwo smolenski dojc kasa ucieczka spowodowac wypadek torunie pis holota,-1
bo roznica kradc pis po i poenieg powachac ale pis wiarygodny spelnic jakis obietnica po wszystko opak jak po stac wiarygodny przyznawac nic potrafic_zrobic zycie musiec polityka maj glos,-1
pis jedyny robic nadawac siebie dojsc konfederacja rosnac_sila no zrobic kolo_dupa fake newsy oglupione spoleczenstwo reka skonczy smiesz kowanac nadzieja dojada,-1
co propaganda rozdawnictwo pis,-1
zawsze dobrze jebany po_/ pis musiec_zyc szansa ciaza gwalt promil a po_/ pis realny_problem dotyczyc wiec sklej kurwa ten pizde baranie,-1
a pis sprzyjac popiera,1
co_znaczyc ? wszystko organizowac pis wymagac setka policja co boja ?,-1
czy ptys wizerunkie jpii gorny polowka ? a wlasciwie ptysie tepy bezimienny kremowka ? co komunistyczny lewak wydac taki antypapieski decyzja pis reagywac ? !,-1
jpii on dzielo bron samo pis owi zalezec duzy slupek poparcie niczym,-1
jak_ujawnic brudy kwiczec zalic ty obnazac skurwysynstwo wyrzut_sumienie niech pis runie,-1
pisinski ! jakiez charakterystyczny pis !,1
naprawde_wierzyc widzic drozyzny wierzyc wina_tusk kazdy zimowy sezon pomidor drogi nie chciec robic list rzad niestety odpowiadac miec_nadzieja szydlo miec_odwaga przyznac kraj pis ruina,-1
ursula bliski kolezanka pisu sam chwalic_dzieki wygrac,1
tak pis okrada polakow a daje ukraincom,-1
swego czas ministerstwo_sprawiedliwosc zorganizowac farma troll szkaluc sedzia przeciwny reform pis dziwic zdolny zastraszania lesny forum dyskusyjnego skala upadek funkcjonariusz panstwowy porazac,-1
kiepski prima_aprilis pan tomku akurat wiadomy pis wygrac oby rzadzic daleko_rzadzic,1
nic to miec zyc patrzec obalac pomnik brat miec tluc prokuratura prokuratura_sad sad robic obywatel zdanie on poza trumna pis zrobic by kampania_wyborczy,-1
pederasta zapomniac_byc nazywac zapomniac_byc wygladac awatarz dlaczego ? wstyd biedron namierzyc znajomi zdemaskowac pis moc dupa cmoknac miec przyjemnosc deutsche burgerplattform,-1
no wiec pogarda polityk pis wobec reszta widac tvp_info pogarda pogarda uczucie silny niechec wobec cos ktos zwykle polaczyc poczucie_wyzszosc,-1
to cudownie moze wyjasnic pis wylewac taczek_gnoj skoro szybujec sondazach pisowi gnoj_skonczyc ?,-1
to licytacja mama 94 rok przypominac sprawa zgubie zdrowka tesciowej opcja sam pis out,-1
pis po sp lewica_konfederacja pl2050 polityka kabaret uposledzoc czlowiek obojetny owladniety nowoczesnosc powtarzac 4 8_rok co raz wybierzec ?,-1
znaczna czesc polak chwalic pis nie wazny drogo wazny pis zlikwidowac swiat wielkanocnych,-1
gdy wygrsna pis sformalizowac zyczyc dopieto powstac trojmorz wystapienie_ue ukarania zdrajca polska zawsze niech 100 prawo sprawiedliwie musicie pokazac miec_jajo wiedziec blokowac ue byc zrobcie potop,-1
tvp pis ?,-1
kolejny oszust pis,-1
stado wampir,-1
a napisac program wyprowadzic kraj dno gospodarczy piszec rzadzic_8 rok skoro twoj pis zeobil 8_rok dobrze miec glosowac pis platforma_be ? to slaby kampania sprzedawczyk,-1
tylko pis budowac chodnik pole ciekawy kolezka zarobic inwestycja,1
zaorac_zareagowac ? czy_gat reagowac_jawny przestepstwo ? ja powtarz,-1
czlowiek zdrowo rozsadk zaglosowac karakana taki polski ciemnota zaslugiwac pis,-1
a zwiazek ostatni_rok rzadzic pis ? pis partia idiot sluzba idiota,-1
dzieki rzadom pis,-1
243 milion_zloty zebrac byc wosp2023 ! a wyobrazc olbrzymi pieniadz marnywac pis na_przyklad na ncbir vill,-1
jeszcze powiedziec_albo napiszesz_z pis samo po to zbaniwac nie zauwazylesyc z pis wprowadzilc oligarchiczny dyktature z polska rosje ? bez zmiana konstytucja pis zmienilc ustroj to zamach_stan,-1
tak_dzialac polityka czlowiek pis polska,-1
moze chciec_sprzedac sprzedac pis inwestycja zwrocic arab szybko ciech kulczyk kwartale ps rozliczanie band zaczynac prokuratura przypomnij stac_czele prokuratura ? osmy_rok nic ?,-1
pis niebiosa kazdy_okazja manipulowac_dane wychodzic linia_partia ktory najwyrazniej kochac zacheta finansowy bez,-1
to plakata wyborczy tylko wyborca pis potrafic odczytac ?,-1
naprawde oczekiwac pani odpowiedz sobota wieczor ? pis ustalac_prawo taki tryb prosic dac troche czas odpowiedz pieprzc krystyna_pawlowicz stanislaw piotrowiczem odpowiadac telefon / tweet asap,-1
czlowieku durny ciesz rzadzic pis bo by_byc samoobrona niezalezny by_byc wisiec niezaleznie,-1
dbalosc las pis i sp oprocz korupcja sada i prokuratura pk minister_sprawiedliwosc zaoferowac no oboz_koncentracyjny dziecko wyrzucac ulica sprawca chroniic,-1
nikt zarabiajacy chociaz mediana glosowac pis / nie kupowac media ? przeciez mja raz mniejszy indywidulana ilosc sprzedaz sam czlonkow pisu potrafic_wydobyc swoj wplata kampania_wyborczy swoj medium kilkunastoma pln miesiecznie wespra ?,-1
kowalski zalosny typ pis okradac polakom gigantyczny_kwota czepiac czlowiek chciec obnizyc_podatek oddac kasa polaiek wiadomo typowy dzialac bandyta !,-1
nie bede rozwodzic pis,1
jakiekolwiek uklad pis dowolny poziom winien zawierac strona konfederacja warunek nieprzekraczalny rzad wejsc jakimkolwiek charakter morawiecki to byc_by zyrowanie konfe kowidowy hucpa ukrainski amok poddanstwo relacja_ue,-1
marek wrog polska pis sa niemcy czechy wegry bialorus francja holandia usa_tez chyba wlochy co ? wszyscy wokol sa wrog nawet papiez_franciszek lubicie oblezona twierdza ?,-1
prosic pan chodzic to by mowic pis czy opozycja dzielic swoj prawdziwy przemyslenie opartymi dane wiedza ktory nabyc zakladac jakis szkola tymczasem niczym skrytykowac pis wychwalac,-1
nie wspierac pis zaden forma ten zdrajca wykorzystujc postac_jan pawel_ii polityka pozno swietowac chanuke sejmie,-1
niestety_wygladac koszyczek_wielkanocny polak nie_primaaprilis rzeczywistosc panstwo pis ! drogobopis_droganiedzielapis,-1
zauwazyc nalezec sikorski powiedziec agentura pis wysyp taki artykul ogromny nie wypowiedz sam sikorski ktos slyszec wygladac dyskredytowac czlowiek ktory zona doradca biden informacja pierwszy reka,-1
serio ? pis 2_7 miliard oplacac_media narodowy,-1
pis program_wyborczy polak ? ciagle tusko 7_rok jesli_chodzic program namyslic program willaplusc zwiekszac podatek za program nadzieja zostaniecie_rozliczic publiczny kasa_kasa pisowski oligarchia,-1
ja uwielbiac goralszczyzne muzyke wzornictwo racja zawod interesowac to znac madry dobry goral to pislam martwic tez ustawa pan / przemoc niestety tez_sporo prokonfederacja przeciw byc tez_sporo pan / pis,1
czy wpis okazja 1_kwiecien ? zmija ziemkiewicz klamliwy manipulator on zadanie sumiennie wypelniac tumanienie prawicow elektorat glosowac pis zwodzi krecic oszukowac,-1
czekamy program celaplus pis,1
pis to dobry jutro !_! ! lepsza przyszlosc !_! !,1
taki statystyke podetrzec cztery litera wynikac finalnie platforma pis praktycznie sam kupsko,-1
gdyby zajsc kapitol wybuchnac_wojna domowy usa najwieksze mocarstwo swiat supernowoczesny bronia etc pis skonczyc sld gdy zabraknac prezes tlukli noz szesciu wiceprezes !,-1
wy pis klempa spierdalajcie,-1
jarek powolac jpii pis ujowy,-1
samobojstwo doprowadzily kurwa pis tvp ujawnic_dane poczytac wtorny wiktymizacj ofiara skompromitowales,-1
w sejm partia pis babcia salatkowa sedzia_trybunal nastepna niby fakiem ogarniac okruszek policzek takie babcia,-1
zmarzc prezes pis jaroslaw_kaczynski,-1
od czerwoni przyjaciel pis obowiazywac ? pamietac kazdy twoj odpowiedz zgasic pet kibel zanim odpowiedziec pomysl raz,-1
qurwa padlino jeden przyklad ukradli ? chyba mozg jebac ciebie fanatyk pisogrod pis,-1
pis odejsc,-1
przeciez pracowac pis,-1
gdy paczyc widziec odpie amp dal ue wyborca pis od_rok przymus oznajmiac razem zaglosowac kaczor nawrocic,-1
oszusta_totalny zenada_najwieksi przegrac_wybory prezydencki_zero refleksja_wam wystarczac_sejm popychadc_byc onuca_pis i_szczekac jestescie_totalny dyplomatol_pro pis_owski robic_rozlam opozycja,-1
no_tak stadion duzy_problem polak a drozyzna pis,-1
maska opasc waszym prawdziwy wrog pis konfederacja dlaczego ? bo po sam_poczatek zblatowac pis wzajemny wrogosc teatrzyk glupi wyborca swoj partia gotowy pozagryzac pis po str sam_moneta grabarz pl,-1
to grzebiecie pamiec_zamiast niektory_sprawa pis racja moglibyscie poprzec ale musiec nie podejrzewac pis zaczac chwalic tusk wyrzeczecie,-1
uwierzyles debil wyborca pis ciemnogrod ? zyj taki przekonanie daleko,-1
zaorac_zareagowac ? czy_gat reagowac_jawny przestepstwo ? ja_powtarzac do pis pretensja my wyborca pis byc slepi wyborca popaprancow,-1
pis po jeden zlo,-1
uwaga uwaga oszusta_totalny zenada_najwieksi przegrac_wybory prezydencki_zero refleksja_wam wystarczac_sejm popychadc_byc onuca_pis i_szczekac jestescie_totalny dyplomatol_pro pis_owski robic_rozlam opozycja,-1
pis potega !_! ! wprowadzic inflacja caly niemal swiat,-1
nie zlapales temat powielac kalke narzucac pis,-1
aby dobrze caly panstwo musiec dorobic myslec polityk rok 90 taki kuron chciec pomagac slabszym byc filozofia brakowala gotowka rygor finansowy duzy patrzec bs rok 2015 dzialanie pis sprawic stac byc bogatsi,-1
bruh zyd pewnie myslec to ciag_ostatni rok pis niszczyc sadownictwo polska chciec powtorzyc izrael chodzic tu kontekst narodowy,-1
a daleko klaun_j e_putin plastyk pomoc najwieksi_przegrac wybory_prezydencki zero_refleksja wam_wystarczac sejm_popychadc byc_onuca pis i_szczekac jestescie_totalny dyplomatol_pro pis_owski robic_rozlam opozycja,-1
taki cud polska pis gdzie pierwszy krzyczec pomoc ukrainiec transport_zboze polska ?,-1
niestety twardy beton nikt_przekonac zryte glowa propaganda pis umierac glod powiedziec wino_tusk unia,-1
dziekowac_bog wyrzucic polska pis,-1
najlepszy zart polakom pis zrobic 2015 wstawac_kolan zaczac,1
friendly reminder polska_rzadzoc pis liczyc miesiecznic !,-1
czyli kwestia prosty zaplacic zwykli_obywatel pana podziekowac pis przeprosic spierd,-1
na_pewno po regularnie 8_rok dostawac pizda pisu pis silny istniec antyspoleczny po zapewniac po pis byc_by wspomnienie,-1
no okazja pis wprowadzic weekend xd,1
przedstawiac_panstwo prawdziwy_wykres rzad pis dodac_samo 500_plus kosztowac_225mld zloty_bez byc_by kompletny,-1
tak pierdolniety glosowac pis kaczor,-1
chyba dziki czosnek ochrona ? ale problem idiota pis ?,-1
twoj tok_rozumowanie pis po pospolitowac taki czlowiek mentz,-1
ja ciekawy idiota ? czy_napisac napisac ! z co pan urwac rzad pan bo chyba wiem ! sto przyczyna wyjsc koalicja pis pozwolic caly_zlo polaky polska uczynilisc !,-1
tylko zwalaj tusk wojna_ukrainie uprzedzac byc ty pod_rzad pis wybuch konflikt,-1
kurwa pis tvp ujawnilyc dane ?,-1
miec rok 2023 mechanizm 1984 znakomicie_dzialac duzy_grupa wyborca nie potrzeba terror sila ab,1
szczescie pis 8_rok rzadzic prawda ?,1
mcdonald_donaldtusk robic biznes_brawo donaldtusk_platformaobywatelska jasnowidz_jasnowidzoskar prorok_wizja pis kaczynski_donaldtusk,1
miec_nadzieja odpowiedziec zlecenie zabojstwo a_lepper i adwokat agent cba odpowiedzialny zakup pegazus on wybory czekac program_cela plus to zbrodniarz_i zdrajca_narod polski_usluga moskwy pis mafia czas,-1
wiedziec_czyja d_e lizac_oskar szafarowicz_22 letni_dzialacz mlodziezowka_pis dostac_panstwowy posada krajowym zasobie nieruchomosc ustalic wirtualna polska,-1
a pis owcow powiedziec nieprawdziwy ? nie slyszec_byc za slyszec_byc prokuratura wszczac sledztwo sprawa ujawnic tajemnica panstwowy meilach,-1
posluchac ale obecnosc kret ziemkiewicz budzic_niesmak ten czlowiek dostac zas,-1
cieszyc mowiszpowiedz giertych on twierdzize nikt oboz kopo_atakowac jpii podajac fakt po czytac giertych skoro twierdzic nikt strona kopo_atakowac jpii oplacac pis ? tusk wiedziec calowac klekac,-1
dlaczego lzesz ? pedofil_po siedziec_wiezienie pedofile sutann pedofila pis chodzic wolno,-1
katolicki moralnosc niefajny luter protestowac zaklamanie_hipokryzja chciwosc i_tym podobne tak kosciol wychowac ludek bozy teraz dziwic pis 30 afera_zlodziejstwo hipokryzja i_tym podobne on taki_sam jeden_pieniadzo,-1
to byc wygrac pis wciaz polowa_polak myslec_inaczej to proponowac ? dymy auschwitz ? strzal tyl glowa zeslac kolonia_karny ? nie_wiedziec rok rozumiec pozbycie 20 milion_polak testament ?,-1
lektura nabyc przedsprzedaz oddzial empik !,1
nieudacznicy pis zorganizowac_grupa przestepczy usluga obcy ?,-1
byc punkt programowy partia_opozycyjny 1_odsunac pis wladza a wygrac_wybory dac pan bog 2 wszystkiemu winien pis,-1
jak takie lewactwo ? jak miller jest euro poslem ? z listy pis ? ten powie wszystko aby zgarniac kase !_! !,-1
zgadzac_sie pis wykorzystac_kazdy mozliwosc,1
to chociaz tt sukcesa pis ? nie miec ? ciezko_znalezc ? to podrzucac temat droganiedzielapis inflacja_18 cena szalec morawiecki tt produkowac priorytet pis,-1
miec miec ! pasozytnicz holota dac ustawowy specjalny uprawnienie polska racja stan pierwszy zobaczenie prawdzie popisowy okupacja drugi ostateczny pozbycie ! nie ludzmy sie patologia pis zniesiemy patologia po to 2 konce sam kij !,-1
1/2 mylisz pani kierwinski zreszta zawsze ! gdy partyjny stacja czesc sam plus lewactwo atakujec duzy polak historia uprzejmie prosic dziwic katolicki pis zdecydowany_wiekszosc polak oburzoc eufemizm,-1
prima_aprilis caly_polska posel andruszkewycz pis,-1
z to napisac wynikac partia rozsadny ekonomicznie walczaca rozdawnictwo zadluzac_kraj przeciwienstwo komunista pis,-1
zalosny wywod sienkiewicz pis wyspecjalizowac tworzyc_margines spoleczny rzecznik_rzad reagowac musiec,-1
ani grosz zlodziej nieudaczniek pis pis polska ! pis mafia ! jak podobac zycie europa spadaj bialorus !,-1
pedofil_niewinny matka_dziecko powierzyc_niewinny borys_podac namiar_dziecko niewinny pi,-1
wojtyle wywolal tvn i polak zadecydowac sondazach pis bylby glupi wykorzystac wystraszyliscie podobno tusk rekolekcja jechac jakis klasztor,-1
pis dyskryminowac rasistowski gowno,-1
a tiktokiem najesc pis sto_rok kurzyna zlecen8ey pekin promowac tiktok skandal,-1
nadzieja matka glupi utworzycie pis wspolny rzad jedyny opozycja,1
prosic przestac_zapraszac ktory niszczyc_demokracja polska nie sens najwyzszy_czas banowac pis faszysta !,-1
nie zwalniajcie fakt,1
utrzymac zwiekszyc pis dbac rodzina dziecko,1
przeciez_wasi polityk_stawac obrona_jpii fb_twierdzic dojsc_atak jpii natomiast sesja samorzad przyjmowac ramie_ramie pis uchwala obrona_jpii,-1
problem pis problem jes ten jestescie glupsi pis,-1
to_czysty esencja pis / d bekarta kurduple karl moralny,-1
wygra pis to opozycja zniknie a_poznie pogon komuchow pora to pozbedziemy,-1
za pierwszy_raz pis wygrac po nieudolny za drugi raz wygrac czlowiek miec piniendzy moc_kupic po za po piniendzy przegrac,-1
miec_wrazenie pis placic aby_byc taki nieudacznik szansa ugrac wszytko potraficie spierdo ic koncertowo,-1
myslec szafarowicz podzielic_los misiewicz w pis potrzebowac czlowiek robic brudny_robota jak stac obciazenie odetny wtedy zrozumiec nisko upasc co przyczynic,-1
pewnie przezeraja robic nowy dziecko,-1
jebac konfederacje pis,-1
hahahaha ! pis partia_wolnosciowy ! no zdzierze ! z_drugi strona piszecie pewnie ktos dzialac jezu skonczony przyglupy musiec wy glosowac,-1
deficyt_rzad popsl 310 miliard pandemia_wojna program_socjalny tarcz ukradziic ofe,-1
wlasnie uslyszalem ustep premier 2 plus 2 wiecej 4 powiedzial bukareszcie to swiadczy wielki postep polski matematyka wszystko dzieki pis a ni cholera wyjsc 0 0000001 powyzej 4ech jak robic ?,-1
tak pierdolic ciagle pis sam wnoszyc z_reszta czlowiek pamietac 8_rok rzad platforma naprawde pierdolniety nich glosowac miec to pieniadz,-1
to indoktrynacja dziecko mlodziez nawiedzyc babo nikt zdrowy zmysl robic by oswiata pis coraz pograzacie lajdacy kraj mroczny odchlac narod_pamietac narod wybaczac podlosc,-1
mocne kolodziejczak zaorac polityk pis shorts,-1
250 roznica !_! ! patrioci pis wolec waluta wlasny mozna drukowac wola rozdawac suweren glos a slaby podatny kryzys spekulacja ? co patriot pis obchodzic,-1
nie normalny_kraj w_ministerstwo sprawiedliwosc_szczowac studentka_uw obro,-1
byc ten przeciwstawiac wywlaszczac bezcen niszczec dorobek_zycie megalomania pis mowic o,-1
i wylazla pisowca pogarda lud pan mieszac pan cement zbroic teren dobrodz,-1
trzeba_naprawde geniusz_platforma podstawa_dwa wskaznik_oceniac calosc_rzad poz,1
pis zbudowal unijny pieniadz jaki dobry pis !_! !,1
dobra polska dobrze po pis rzadzic ! precz !,-1
nic szczerze zyczyc solidarny_polska samodzielny_start wybory 2023 wreszcie znikna z,1
